alpos,logp,up99,lo99,up95,lo95
8129,-2.703335,-2,2,-1.30103,1.30103
8131,-2.703335,-2,2,-1.30103,1.30103
8133,-2.703335,-2,2,-1.30103,1.30103
8135,-2.703335,-2,2,-1.30103,1.30103
8137,-2.703335,-2,2,-1.30103,1.30103
8139,-2.703335,-2,2,-1.30103,1.30103
8141,-2.703335,-2,2,-1.30103,1.30103
8143,-2.703335,-2,2,-1.30103,1.30103
8145,-2.703335,-2,2,-1.30103,1.30103
8147,-2.703335,-2,2,-1.30103,1.30103
8149,-2.703335,-2,2,-1.30103,1.30103
8151,-2.703335,-2,2,-1.30103,1.30103
8153,-2.703335,-2,2,-1.30103,1.30103
8155,-2.703335,-2,2,-1.30103,1.30103
8157,-2.703335,-2,2,-1.30103,1.30103
8159,-2.703335,-2,2,-1.30103,1.30103
8161,-2.703335,-2,2,-1.30103,1.30103
8163,-2.703335,-2,2,-1.30103,1.30103
8165,-2.703335,-2,2,-1.30103,1.30103
8167,-2.703335,-2,2,-1.30103,1.30103
8169,-2.703335,-2,2,-1.30103,1.30103
8171,-2.703335,-2,2,-1.30103,1.30103
8173,-2.703335,-2,2,-1.30103,1.30103
8175,-2.703335,-2,2,-1.30103,1.30103
8177,-2.703335,-2,2,-1.30103,1.30103
8179,-2.703335,-2,2,-1.30103,1.30103
8181,-2.703335,-2,2,-1.30103,1.30103
8183,-2.703335,-2,2,-1.30103,1.30103
8185,-2.703335,-2,2,-1.30103,1.30103
8187,-2.703335,-2,2,-1.30103,1.30103
8189,-2.703335,-2,2,-1.30103,1.30103
8191,-2.703335,-2,2,-1.30103,1.30103
8193,-2.703335,-2,2,-1.30103,1.30103
8195,-2.703335,-2,2,-1.30103,1.30103
8197,-2.703335,-2,2,-1.30103,1.30103
8199,-2.703335,-2,2,-1.30103,1.30103
8201,-2.703335,-2,2,-1.30103,1.30103
8203,-2.703335,-2,2,-1.30103,1.30103
8205,-2.703335,-2,2,-1.30103,1.30103
8207,-2.703335,-2,2,-1.30103,1.30103
8209,-2.703335,-2,2,-1.30103,1.30103
8211,-2.703335,-2,2,-1.30103,1.30103
8213,-2.703335,-2,2,-1.30103,1.30103
8215,-2.703335,-2,2,-1.30103,1.30103
8217,-2.703335,-2,2,-1.30103,1.30103
8219,-2.703335,-2,2,-1.30103,1.30103
8221,-2.703335,-2,2,-1.30103,1.30103
8223,-2.703335,-2,2,-1.30103,1.30103
8225,-2.703335,-2,2,-1.30103,1.30103
8227,-2.703335,-2,2,-1.30103,1.30103
8229,-2.703335,-2,2,-1.30103,1.30103
8231,-2.703335,-2,2,-1.30103,1.30103
8233,-2.703335,-2,2,-1.30103,1.30103
8235,-2.703335,-2,2,-1.30103,1.30103
8237,-2.703335,-2,2,-1.30103,1.30103
8239,-2.703335,-2,2,-1.30103,1.30103
8241,-2.703335,-2,2,-1.30103,1.30103
8243,-2.703335,-2,2,-1.30103,1.30103
8245,-2.703335,-2,2,-1.30103,1.30103
8247,-2.703335,-2,2,-1.30103,1.30103
8249,-2.703335,-2,2,-1.30103,1.30103
8251,-2.703335,-2,2,-1.30103,1.30103
8253,-2.703335,-2,2,-1.30103,1.30103
8255,-2.703335,-2,2,-1.30103,1.30103
8257,-2.703335,-2,2,-1.30103,1.30103
8259,-2.703335,-2,2,-1.30103,1.30103
8261,-2.703335,-2,2,-1.30103,1.30103
8263,-2.703335,-2,2,-1.30103,1.30103
8265,-2.703335,-2,2,-1.30103,1.30103
8267,-2.703335,-2,2,-1.30103,1.30103
8269,-2.703335,-2,2,-1.30103,1.30103
8271,-2.703335,-2,2,-1.30103,1.30103
8273,-2.703335,-2,2,-1.30103,1.30103
8275,-2.703335,-2,2,-1.30103,1.30103
8277,-2.703335,-2,2,-1.30103,1.30103
8279,-2.703335,-2,2,-1.30103,1.30103
8281,-2.703335,-2,2,-1.30103,1.30103
8283,-2.703335,-2,2,-1.30103,1.30103
8285,-2.703335,-2,2,-1.30103,1.30103
8287,-2.703335,-2,2,-1.30103,1.30103
8289,-2.703335,-2,2,-1.30103,1.30103
8291,-2.703335,-2,2,-1.30103,1.30103
8293,-2.703335,-2,2,-1.30103,1.30103
8295,-2.703335,-2,2,-1.30103,1.30103
8297,-2.703335,-2,2,-1.30103,1.30103
8299,-2.703335,-2,2,-1.30103,1.30103
8301,-2.703335,-2,2,-1.30103,1.30103
8303,-2.703335,-2,2,-1.30103,1.30103
8305,-2.703335,-2,2,-1.30103,1.30103
8307,-2.703335,-2,2,-1.30103,1.30103
8309,-2.703335,-2,2,-1.30103,1.30103
8311,-2.703335,-2,2,-1.30103,1.30103
8313,-2.703335,-2,2,-1.30103,1.30103
8315,-2.703335,-2,2,-1.30103,1.30103
8317,-2.703335,-2,2,-1.30103,1.30103
8319,-2.703335,-2,2,-1.30103,1.30103
8321,-2.703335,-2,2,-1.30103,1.30103
8323,-2.703335,-2,2,-1.30103,1.30103
8325,-2.703335,-2,2,-1.30103,1.30103
8327,-2.703335,-2,2,-1.30103,1.30103
8329,-2.703335,-2,2,-1.30103,1.30103
8331,-2.703335,-2,2,-1.30103,1.30103
8333,-2.703335,-2,2,-1.30103,1.30103
8335,-2.703335,-2,2,-1.30103,1.30103
8337,-2.703335,-2,2,-1.30103,1.30103
8339,-2.703335,-2,2,-1.30103,1.30103
8341,-2.703335,-2,2,-1.30103,1.30103
8343,-2.703335,-2,2,-1.30103,1.30103
8345,-2.703335,-2,2,-1.30103,1.30103
8347,-2.703335,-2,2,-1.30103,1.30103
8349,-2.703335,-2,2,-1.30103,1.30103
8351,-2.703335,-2,2,-1.30103,1.30103
8353,-2.703335,-2,2,-1.30103,1.30103
8355,-2.703335,-2,2,-1.30103,1.30103
8357,-2.703335,-2,2,-1.30103,1.30103
8359,-2.703335,-2,2,-1.30103,1.30103
8361,-2.703335,-2,2,-1.30103,1.30103
8363,-2.703335,-2,2,-1.30103,1.30103
8365,-2.703335,-2,2,-1.30103,1.30103
8367,-2.703335,-2,2,-1.30103,1.30103
8369,-2.703335,-2,2,-1.30103,1.30103
8371,-2.703335,-2,2,-1.30103,1.30103
8373,-2.703335,-2,2,-1.30103,1.30103
8375,-2.703335,-2,2,-1.30103,1.30103
8377,-2.703335,-2,2,-1.30103,1.30103
8379,-2.703335,-2,2,-1.30103,1.30103
8381,-2.703335,-2,2,-1.30103,1.30103
8383,-2.703335,-2,2,-1.30103,1.30103
8385,-2.703335,-2,2,-1.30103,1.30103
8387,-2.703335,-2,2,-1.30103,1.30103
8389,-2.703335,-2,2,-1.30103,1.30103
8391,-2.703335,-2,2,-1.30103,1.30103
8393,-2.703335,-2,2,-1.30103,1.30103
8395,-2.703335,-2,2,-1.30103,1.30103
8397,-2.703335,-2,2,-1.30103,1.30103
8399,-2.703335,-2,2,-1.30103,1.30103
8401,-2.703335,-2,2,-1.30103,1.30103
8403,-2.703335,-2,2,-1.30103,1.30103
8405,-2.703335,-2,2,-1.30103,1.30103
8407,-2.703335,-2,2,-1.30103,1.30103
8409,-2.703335,-2,2,-1.30103,1.30103
8411,-2.703335,-2,2,-1.30103,1.30103
8413,-2.703335,-2,2,-1.30103,1.30103
8415,-2.703335,-2,2,-1.30103,1.30103
8417,-2.703335,-2,2,-1.30103,1.30103
8419,-2.703335,-2,2,-1.30103,1.30103
8421,-2.703335,-2,2,-1.30103,1.30103
8423,-2.703335,-2,2,-1.30103,1.30103
8425,-2.703335,-2,2,-1.30103,1.30103
8427,-2.703335,-2,2,-1.30103,1.30103
8429,-2.703335,-2,2,-1.30103,1.30103
8431,-2.703335,-2,2,-1.30103,1.30103
8433,-2.703335,-2,2,-1.30103,1.30103
8435,-2.703335,-2,2,-1.30103,1.30103
8437,-2.703335,-2,2,-1.30103,1.30103
8439,-2.703335,-2,2,-1.30103,1.30103
8441,-2.703335,-2,2,-1.30103,1.30103
8443,-2.703335,-2,2,-1.30103,1.30103
8445,-2.703335,-2,2,-1.30103,1.30103
8447,-2.703335,-2,2,-1.30103,1.30103
8449,-2.703335,-2,2,-1.30103,1.30103
8451,-2.703335,-2,2,-1.30103,1.30103
8453,-2.703335,-2,2,-1.30103,1.30103
8455,-2.703335,-2,2,-1.30103,1.30103
8457,-2.703335,-2,2,-1.30103,1.30103
8459,-2.703335,-2,2,-1.30103,1.30103
8461,-2.703335,-2,2,-1.30103,1.30103
8463,-2.703335,-2,2,-1.30103,1.30103
8465,-2.703335,-2,2,-1.30103,1.30103
8467,-2.703335,-2,2,-1.30103,1.30103
8469,-2.703335,-2,2,-1.30103,1.30103
8471,-2.703335,-2,2,-1.30103,1.30103
8473,-2.703335,-2,2,-1.30103,1.30103
8475,-2.703335,-2,2,-1.30103,1.30103
8477,-2.703335,-2,2,-1.30103,1.30103
8479,-2.703335,-2,2,-1.30103,1.30103
8481,-2.703335,-2,2,-1.30103,1.30103
8483,-2.703335,-2,2,-1.30103,1.30103
8485,-2.703335,-2,2,-1.30103,1.30103
8487,-2.703335,-2,2,-1.30103,1.30103
8489,-2.703335,-2,2,-1.30103,1.30103
8491,-2.703335,-2,2,-1.30103,1.30103
8493,-2.703335,-2,2,-1.30103,1.30103
8495,-2.703335,-2,2,-1.30103,1.30103
8497,-2.703335,-2,2,-1.30103,1.30103
8499,-2.703335,-2,2,-1.30103,1.30103
8501,-2.703335,-2,2,-1.30103,1.30103
8503,-2.703335,-2,2,-1.30103,1.30103
8505,-2.703335,-2,2,-1.30103,1.30103
8507,-2.703335,-2,2,-1.30103,1.30103
8509,-2.703335,-2,2,-1.30103,1.30103
8511,-2.703335,-2,2,-1.30103,1.30103
8513,-2.703335,-2,2,-1.30103,1.30103
8515,-2.703335,-2,2,-1.30103,1.30103
8517,-2.703335,-2,2,-1.30103,1.30103
8519,-2.703335,-2,2,-1.30103,1.30103
8521,-2.703335,-2,2,-1.30103,1.30103
8523,-2.703335,-2,2,-1.30103,1.30103
8525,-2.703335,-2,2,-1.30103,1.30103
8527,-2.703335,-2,2,-1.30103,1.30103
8529,-2.703335,-2,2,-1.30103,1.30103
8531,-2.69897,-2,2,-1.30103,1.30103
8533,-2.221849,-2,2,-1.30103,1.30103
8535,-2.221849,-2,2,-1.30103,1.30103
8537,-2.09691,-2,2,-1.30103,1.30103
8539,-2.221849,-2,2,-1.30103,1.30103
8541,-2.69897,-2,2,-1.30103,1.30103
8543,-2.39794,-2,2,-1.30103,1.30103
8545,-2.221849,-2,2,-1.30103,1.30103
8547,-2.09691,-2,2,-1.30103,1.30103
8549,-1.853872,-2,2,-1.30103,1.30103
8551,-2.221849,-2,2,-1.30103,1.30103
8553,-2.69897,-2,2,-1.30103,1.30103
8555,-2.221849,-2,2,-1.30103,1.30103
8557,-2.09691,-2,2,-1.30103,1.30103
8559,-2.09691,-2,2,-1.30103,1.30103
8561,-2.09691,-2,2,-1.30103,1.30103
8563,-2.39794,-2,2,-1.30103,1.30103
8565,-2.39794,-2,2,-1.30103,1.30103
8567,-2.09691,-2,2,-1.30103,1.30103
8569,-2.09691,-2,2,-1.30103,1.30103
8571,-2.09691,-2,2,-1.30103,1.30103
8573,-2.221849,-2,2,-1.30103,1.30103
8575,-2.221849,-2,2,-1.30103,1.30103
8577,-2.221849,-2,2,-1.30103,1.30103
8579,-2.221849,-2,2,-1.30103,1.30103
8581,-2.221849,-2,2,-1.30103,1.30103
8583,-2.221849,-2,2,-1.30103,1.30103
8585,-1.744727,-2,2,-1.30103,1.30103
8587,-1.79588,-2,2,-1.30103,1.30103
8589,-1.69897,-2,2,-1.30103,1.30103
8591,-1.853872,-2,2,-1.30103,1.30103
8593,-1.744727,-2,2,-1.30103,1.30103
8595,-1.744727,-2,2,-1.30103,1.30103
8597,-1.744727,-2,2,-1.30103,1.30103
8599,-1.744727,-2,2,-1.30103,1.30103
8601,-1.744727,-2,2,-1.30103,1.30103
8603,-1.744727,-2,2,-1.30103,1.30103
8605,-1.744727,-2,2,-1.30103,1.30103
8607,-1.468521,-2,2,-1.30103,1.30103
8609,-1.39794,-2,2,-1.30103,1.30103
8611,-1.420216,-2,2,-1.30103,1.30103
8613,-1.318759,-2,2,-1.30103,1.30103
8615,-1.318759,-2,2,-1.30103,1.30103
8617,-1.318759,-2,2,-1.30103,1.30103
8619,-1.318759,-2,2,-1.30103,1.30103
8621,-1.318759,-2,2,-1.30103,1.30103
8623,-1.318759,-2,2,-1.30103,1.30103
8625,-1.318759,-2,2,-1.30103,1.30103
8627,-1.318759,-2,2,-1.30103,1.30103
8629,-1.318759,-2,2,-1.30103,1.30103
8631,-1.318759,-2,2,-1.30103,1.30103
8633,-1.356547,-2,2,-1.30103,1.30103
8635,-0.7746907,-2,2,-1.30103,1.30103
8637,-0.69897,-2,2,-1.30103,1.30103
8639,-0.7594507,-2,2,-1.30103,1.30103
8641,-0.7594507,-2,2,-1.30103,1.30103
8643,-0.653647,-2,2,-1.30103,1.30103
8645,-0.6615435,-2,2,-1.30103,1.30103
8647,-0.4509967,-2,2,-1.30103,1.30103
8649,-0.4509967,-2,2,-1.30103,1.30103
8651,-0.4509967,-2,2,-1.30103,1.30103
8653,-0.3151546,-2,2,-1.30103,1.30103
8655,-0.3027706,-2,2,-1.30103,1.30103
8657,-0.316953,-2,2,-1.30103,1.30103
8659,-0.316953,-2,2,-1.30103,1.30103
8661,-0.3467875,-2,2,-1.30103,1.30103
8663,-0.3685562,-2,2,-1.30103,1.30103
8665,-0.3685562,-2,2,-1.30103,1.30103
8667,-0.3685562,-2,2,-1.30103,1.30103
8669,-0.3685562,-2,2,-1.30103,1.30103
8671,-0.3685562,-2,2,-1.30103,1.30103
8673,-0.3829997,-2,2,-1.30103,1.30103
8675,-0.4067139,-2,2,-1.30103,1.30103
8677,-0.4089354,-2,2,-1.30103,1.30103
8679,-0.537602,-2,2,-1.30103,1.30103
8681,-0.489455,-2,2,-1.30103,1.30103
8683,-0.4365189,-2,2,-1.30103,1.30103
8685,-0.4436975,-2,2,-1.30103,1.30103
8687,-0.4867824,-2,2,-1.30103,1.30103
8689,-0.6055483,-2,2,-1.30103,1.30103
8691,-0.6126102,-2,2,-1.30103,1.30103
8693,-0.3767507,-2,2,-1.30103,1.30103
8695,-0.391474,-2,2,-1.30103,1.30103
8697,-0.4067139,-2,2,-1.30103,1.30103
8699,-0.3665316,-2,2,-1.30103,1.30103
8701,-0.3645163,-2,2,-1.30103,1.30103
8703,-0.3625103,-2,2,-1.30103,1.30103
8705,-0.3605135,-2,2,-1.30103,1.30103
8707,-0.3788237,-2,2,-1.30103,1.30103
8709,-0.4156688,-2,2,-1.30103,1.30103
8711,-0.4365189,-2,2,-1.30103,1.30103
8713,-0.3565473,-2,2,-1.30103,1.30103
8715,-0.3705904,-2,2,-1.30103,1.30103
8717,-0.4067139,-2,2,-1.30103,1.30103
8719,-0.4294571,-2,2,-1.30103,1.30103
8721,-0.4534573,-2,2,-1.30103,1.30103
8723,-0.4609239,-2,2,-1.30103,1.30103
8725,-0.4067139,-2,2,-1.30103,1.30103
8727,-0.352617,-2,2,-1.30103,1.30103
8729,-0.5030704,-2,2,-1.30103,1.30103
8731,-0.5346171,-2,2,-1.30103,1.30103
8733,-0.5883803,-2,2,-1.30103,1.30103
8735,-0.653647,-2,2,-1.30103,1.30103
8737,-0.7746907,-2,2,-1.30103,1.30103
8739,-0.59176,-2,2,-1.30103,1.30103
8741,-0.634512,-2,2,-1.30103,1.30103
8743,-0.6615435,-2,2,-1.30103,1.30103
8745,-0.7033348,-2,2,-1.30103,1.30103
8747,-0.7594507,-2,2,-1.30103,1.30103
8749,-0.7851561,-2,2,-1.30103,1.30103
8751,-0.634512,-2,2,-1.30103,1.30103
8753,-0.6197888,-2,2,-1.30103,1.30103
8755,-0.5951663,-2,2,-1.30103,1.30103
8757,-0.59176,-2,2,-1.30103,1.30103
8759,-0.446117,-2,2,-1.30103,1.30103
8761,-0.4584208,-2,2,-1.30103,1.30103
8763,-0.3788237,-2,2,-1.30103,1.30103
8765,-0.3788237,-2,2,-1.30103,1.30103
8767,-0.3788237,-2,2,-1.30103,1.30103
8769,-0.3605135,-2,2,-1.30103,1.30103
8771,-0.3391345,-2,2,-1.30103,1.30103
8773,-0.3851028,-2,2,-1.30103,1.30103
8775,-0.3851028,-2,2,-1.30103,1.30103
8777,-0.3851028,-2,2,-1.30103,1.30103
8779,-0.3851028,-2,2,-1.30103,1.30103
8781,-0.3851028,-2,2,-1.30103,1.30103
8783,-0.3851028,-2,2,-1.30103,1.30103
8785,-0.3851028,-2,2,-1.30103,1.30103
8787,-0.3851028,-2,2,-1.30103,1.30103
8789,-0.4388986,-2,2,-1.30103,1.30103
8791,-0.3448616,-2,2,-1.30103,1.30103
8793,-0.3872162,-2,2,-1.30103,1.30103
8795,-0.4067139,-2,2,-1.30103,1.30103
8797,-0.3957739,-2,2,-1.30103,1.30103
8799,-0.3957739,-2,2,-1.30103,1.30103
8801,-0.3957739,-2,2,-1.30103,1.30103
8803,-0.3957739,-2,2,-1.30103,1.30103
8805,-0.3957739,-2,2,-1.30103,1.30103
8807,-0.3957739,-2,2,-1.30103,1.30103
8809,-0.3957739,-2,2,-1.30103,1.30103
8811,-0.3957739,-2,2,-1.30103,1.30103
8813,-0.3410352,-2,2,-1.30103,1.30103
8815,-0.3115802,-2,2,-1.30103,1.30103
8817,-0.3585259,-2,2,-1.30103,1.30103
8819,-0.3585259,-2,2,-1.30103,1.30103
8821,-0.3585259,-2,2,-1.30103,1.30103
8823,-0.3585259,-2,2,-1.30103,1.30103
8825,-0.3585259,-2,2,-1.30103,1.30103
8827,-0.3585259,-2,2,-1.30103,1.30103
8829,-0.3585259,-2,2,-1.30103,1.30103
8831,-0.3585259,-2,2,-1.30103,1.30103
8833,-0.3585259,-2,2,-1.30103,1.30103
8835,-0.3585259,-2,2,-1.30103,1.30103
8837,-0.3585259,-2,2,-1.30103,1.30103
8839,-0.3585259,-2,2,-1.30103,1.30103
8841,-0.3585259,-2,2,-1.30103,1.30103
8843,-0.3585259,-2,2,-1.30103,1.30103
8845,-0.3585259,-2,2,-1.30103,1.30103
8847,-0.3585259,-2,2,-1.30103,1.30103
8849,-0.3585259,-2,2,-1.30103,1.30103
8851,-0.3187588,-2,2,-1.30103,1.30103
8853,0.3080349,-2,2,-1.30103,1.30103
8855,0.3467875,-2,2,-1.30103,1.30103
8857,0.3872162,-2,2,-1.30103,1.30103
8859,0.4248122,-2,2,-1.30103,1.30103
8861,0.4788619,-2,2,-1.30103,1.30103
8863,0.49485,-2,2,-1.30103,1.30103
8865,0.5142786,-2,2,-1.30103,1.30103
8867,0.5287083,-2,2,-1.30103,1.30103
8869,0.537602,-2,2,-1.30103,1.30103
8871,0.537602,-2,2,-1.30103,1.30103
8873,0.537602,-2,2,-1.30103,1.30103
8875,0.5228788,-2,2,-1.30103,1.30103
8877,0.4841262,-2,2,-1.30103,1.30103
8879,0.6161847,-2,2,-1.30103,1.30103
8881,0.5783961,-2,2,-1.30103,1.30103
8883,0.5030704,-2,2,-1.30103,1.30103
8885,0.5086383,-2,2,-1.30103,1.30103
8887,0.5228788,-2,2,-1.30103,1.30103
8889,0.49485,-2,2,-1.30103,1.30103
8891,0.4685211,-2,2,-1.30103,1.30103
8893,0.4584208,-2,2,-1.30103,1.30103
8895,0.6420652,-2,2,-1.30103,1.30103
8897,-0.3115802,-2,2,-1.30103,1.30103
8899,-0.3448616,-2,2,-1.30103,1.30103
8901,-0.3242217,-2,2,-1.30103,1.30103
8903,-0.326058,-2,2,-1.30103,1.30103
8905,-0.3279021,-2,2,-1.30103,1.30103
8907,-0.3410352,-2,2,-1.30103,1.30103
8909,-0.3565473,-2,2,-1.30103,1.30103
8911,-0.352617,-2,2,-1.30103,1.30103
8913,-0.3279021,-2,2,-1.30103,1.30103
8915,-0.3115802,-2,2,-1.30103,1.30103
8917,-0.3605135,-2,2,-1.30103,1.30103
8919,-0.4045038,-2,2,-1.30103,1.30103
8921,-0.5654311,-2,2,-1.30103,1.30103
8923,-0.49485,-2,2,-1.30103,1.30103
8925,-0.4634416,-2,2,-1.30103,1.30103
8927,-0.4436975,-2,2,-1.30103,1.30103
8929,-0.4788619,-2,2,-1.30103,1.30103
8931,-0.5030704,-2,2,-1.30103,1.30103
8933,-0.5030704,-2,2,-1.30103,1.30103
8935,-0.69897,-2,2,-1.30103,1.30103
8937,-0.69897,-2,2,-1.30103,1.30103
8939,-0.6903698,-2,2,-1.30103,1.30103
8941,-0.6615435,-2,2,-1.30103,1.30103
8943,-0.5883803,-2,2,-1.30103,1.30103
8945,-0.730487,-2,2,-1.30103,1.30103
8947,-0.7258422,-2,2,-1.30103,1.30103
8949,-0.7121983,-2,2,-1.30103,1.30103
8951,-0.7644715,-2,2,-1.30103,1.30103
8953,-0.6090649,-2,2,-1.30103,1.30103
8955,-0.6458915,-2,2,-1.30103,1.30103
8957,-0.7258422,-2,2,-1.30103,1.30103
8959,-0.7594507,-2,2,-1.30103,1.30103
8961,-0.7594507,-2,2,-1.30103,1.30103
8963,-0.6655462,-2,2,-1.30103,1.30103
8965,-0.6382722,-2,2,-1.30103,1.30103
8967,-0.5850267,-2,2,-1.30103,1.30103
8969,-0.5751184,-2,2,-1.30103,1.30103
8971,-0.5654311,-2,2,-1.30103,1.30103
8973,-0.552842,-2,2,-1.30103,1.30103
8975,-0.5436339,-2,2,-1.30103,1.30103
8977,-0.537602,-2,2,-1.30103,1.30103
8979,-0.537602,-2,2,-1.30103,1.30103
8981,-0.730487,-2,2,-1.30103,1.30103
8983,-0.7077439,-2,2,-1.30103,1.30103
8985,-0.6819367,-2,2,-1.30103,1.30103
8987,-0.89279,-2,2,-1.30103,1.30103
8989,-0.8860567,-2,2,-1.30103,1.30103
8991,-1.119186,-2,2,-1.30103,1.30103
8993,-1.119186,-2,2,-1.30103,1.30103
8995,-1.142668,-2,2,-1.30103,1.30103
8997,-1.19382,-2,2,-1.30103,1.30103
8999,-1.19382,-2,2,-1.30103,1.30103
9001,-1.19382,-2,2,-1.30103,1.30103
9003,-1.19382,-2,2,-1.30103,1.30103
9005,-1.19382,-2,2,-1.30103,1.30103
9007,-1.19382,-2,2,-1.30103,1.30103
9009,-1.19382,-2,2,-1.30103,1.30103
9011,-1.19382,-2,2,-1.30103,1.30103
9013,-1.19382,-2,2,-1.30103,1.30103
9015,-1.167491,-2,2,-1.30103,1.30103
9017,-1.19382,-2,2,-1.30103,1.30103
9019,-1.19382,-2,2,-1.30103,1.30103
9021,-1.19382,-2,2,-1.30103,1.30103
9023,-1.19382,-2,2,-1.30103,1.30103
9025,-1.19382,-2,2,-1.30103,1.30103
9027,-1.19382,-2,2,-1.30103,1.30103
9029,-1.19382,-2,2,-1.30103,1.30103
9031,-1.19382,-2,2,-1.30103,1.30103
9033,-1.19382,-2,2,-1.30103,1.30103
9035,-1.19382,-2,2,-1.30103,1.30103
9037,-1.19382,-2,2,-1.30103,1.30103
9039,-1.19382,-2,2,-1.30103,1.30103
9041,-1.19382,-2,2,-1.30103,1.30103
9043,-1.154902,-2,2,-1.30103,1.30103
9045,-1.420216,-2,2,-1.30103,1.30103
9047,-1.420216,-2,2,-1.30103,1.30103
9049,-1.420216,-2,2,-1.30103,1.30103
9051,-1.443697,-2,2,-1.30103,1.30103
9053,-1.585027,-2,2,-1.30103,1.30103
9055,-1.619789,-2,2,-1.30103,1.30103
9057,-1.853872,-2,2,-1.30103,1.30103
9059,-2.39794,-2,2,-1.30103,1.30103
9061,-2.39794,-2,2,-1.30103,1.30103
9063,-2.703335,-2,2,-1.30103,1.30103
9065,-2.703335,-2,2,-1.30103,1.30103
9067,-2.703335,-2,2,-1.30103,1.30103
9069,-2.703335,-2,2,-1.30103,1.30103
9071,-2.703335,-2,2,-1.30103,1.30103
9073,-2.703335,-2,2,-1.30103,1.30103
9075,-2.703335,-2,2,-1.30103,1.30103
9077,-2.703335,-2,2,-1.30103,1.30103
9079,-2.703335,-2,2,-1.30103,1.30103
9081,-2.703335,-2,2,-1.30103,1.30103
9083,-2.703335,-2,2,-1.30103,1.30103
9085,-2.703335,-2,2,-1.30103,1.30103
9087,-2.703335,-2,2,-1.30103,1.30103
9089,-2.703335,-2,2,-1.30103,1.30103
9091,-2.703335,-2,2,-1.30103,1.30103
9093,-2.703335,-2,2,-1.30103,1.30103
9095,-2.703335,-2,2,-1.30103,1.30103
9097,-2.69897,-2,2,-1.30103,1.30103
9099,-2.703335,-2,2,-1.30103,1.30103
9101,-2.703335,-2,2,-1.30103,1.30103
9103,-2.703335,-2,2,-1.30103,1.30103
9105,-2.703335,-2,2,-1.30103,1.30103
9107,-2.703335,-2,2,-1.30103,1.30103
9109,-2.703335,-2,2,-1.30103,1.30103
9111,-2.703335,-2,2,-1.30103,1.30103
9113,-2.703335,-2,2,-1.30103,1.30103
9115,-2.703335,-2,2,-1.30103,1.30103
9117,-2.703335,-2,2,-1.30103,1.30103
9119,-2.69897,-2,2,-1.30103,1.30103
9121,-2.39794,-2,2,-1.30103,1.30103
9123,-2.69897,-2,2,-1.30103,1.30103
9125,-2.69897,-2,2,-1.30103,1.30103
9127,-2.703335,-2,2,-1.30103,1.30103
9129,-2.221849,-2,2,-1.30103,1.30103
9131,-2.221849,-2,2,-1.30103,1.30103
9133,-2.221849,-2,2,-1.30103,1.30103
9135,-2,-2,2,-1.30103,1.30103
9137,-2,-2,2,-1.30103,1.30103
9139,-2,-2,2,-1.30103,1.30103
9141,-2,-2,2,-1.30103,1.30103
9143,-2.221849,-2,2,-1.30103,1.30103
9145,-2.221849,-2,2,-1.30103,1.30103
9147,-2.221849,-2,2,-1.30103,1.30103
9149,-2.39794,-2,2,-1.30103,1.30103
9151,-2.39794,-2,2,-1.30103,1.30103
9153,-2.39794,-2,2,-1.30103,1.30103
9155,-2.39794,-2,2,-1.30103,1.30103
9157,-2.39794,-2,2,-1.30103,1.30103
9159,-2.39794,-2,2,-1.30103,1.30103
9161,-2.39794,-2,2,-1.30103,1.30103
9163,-2.69897,-2,2,-1.30103,1.30103
9165,-2.69897,-2,2,-1.30103,1.30103
9167,-2.703335,-2,2,-1.30103,1.30103
9169,-2.703335,-2,2,-1.30103,1.30103
9171,-2.703335,-2,2,-1.30103,1.30103
9173,-2.703335,-2,2,-1.30103,1.30103
9175,-2.703335,-2,2,-1.30103,1.30103
9177,-2.703335,-2,2,-1.30103,1.30103
9179,-2.703335,-2,2,-1.30103,1.30103
9181,-2.703335,-2,2,-1.30103,1.30103
9183,-2.703335,-2,2,-1.30103,1.30103
9185,-2.703335,-2,2,-1.30103,1.30103
9187,-2.39794,-2,2,-1.30103,1.30103
9189,-2.69897,-2,2,-1.30103,1.30103
9191,-2.221849,-2,2,-1.30103,1.30103
9193,-2.39794,-2,2,-1.30103,1.30103
9195,-2.39794,-2,2,-1.30103,1.30103
9197,-2.39794,-2,2,-1.30103,1.30103
9199,-2.39794,-2,2,-1.30103,1.30103
9201,-2.39794,-2,2,-1.30103,1.30103
9203,-2.39794,-2,2,-1.30103,1.30103
9205,-2.39794,-2,2,-1.30103,1.30103
9207,-2.39794,-2,2,-1.30103,1.30103
9209,-2.39794,-2,2,-1.30103,1.30103
9211,-2.39794,-2,2,-1.30103,1.30103
9213,-2.39794,-2,2,-1.30103,1.30103
9215,-2.69897,-2,2,-1.30103,1.30103
9217,-2.69897,-2,2,-1.30103,1.30103
9219,-2.69897,-2,2,-1.30103,1.30103
9221,-2.69897,-2,2,-1.30103,1.30103
9223,-2.69897,-2,2,-1.30103,1.30103
9225,-2.69897,-2,2,-1.30103,1.30103
9227,-2.69897,-2,2,-1.30103,1.30103
9229,-2.69897,-2,2,-1.30103,1.30103
9231,-2.69897,-2,2,-1.30103,1.30103
9233,-2.69897,-2,2,-1.30103,1.30103
9235,-2.69897,-2,2,-1.30103,1.30103
