alpos,rec_bp,up99,lo99,up95,lo95
7893,10.26306,5.431603,3.794829E-02,4.191732,8.981585E-02
7895,10.07953,5.11306,3.766532E-02,4.045664,8.918514E-02
7897,9.922433,5.047097,3.742224E-02,3.973665,8.835593E-02
7899,9.780915,4.982453,3.717916E-02,3.931596,8.752672E-02
7901,9.65181,4.972018,3.716509E-02,4.083398,8.675084E-02
7903,9.484878,4.839103,3.412898E-02,3.975327,8.471781E-02
7905,9.330812,4.841688,3.215864E-02,3.948473,0.0801204
7907,9.176747,4.844273,3.018829E-02,3.945477,7.792614E-02
7909,8.598599,4.816658,3.332793E-02,3.902113,6.703342E-02
7911,8.281765,4.737175,3.476902E-02,3.824514,6.338982E-02
7913,7.891534,4.631836,3.571472E-02,3.69381,6.114116E-02
7915,7.741004,4.571081,3.478999E-02,3.430839,6.055327E-02
7917,7.561878,4.436443,0.0317803,3.360427,5.744551E-02
7919,7.340474,4.181448,0.0309441,3.169415,5.707014E-02
7921,7.148283,4.122315,2.953843E-02,3.059962,5.491122E-02
7923,7.087451,4.104674,2.925863E-02,3.065038,5.533503E-02
7925,7.026618,4.087034,2.897882E-02,2.99812,5.575883E-02
7927,6.965785,4.069393,2.869902E-02,2.940149,5.567012E-02
7929,6.904948,4.051752,2.841922E-02,2.920529,0.055401
7931,6.844094,4.034111,2.813942E-02,2.880591,5.513187E-02
7933,6.562978,3.993269,2.785962E-02,2.814073,5.331334E-02
7935,6.38736,3.741159,2.756494E-02,2.729136,5.312384E-02
7937,6.175985,3.69163,0.0272554,2.680647,0.0529576
7939,6.089691,3.644627,2.674095E-02,2.582508,5.274697E-02
7941,6.032841,3.585271,2.602159E-02,2.547548,5.244675E-02
7943,5.975992,3.493123,2.530223E-02,2.528186,4.876448E-02
7945,5.919142,3.416986,2.458286E-02,2.512342,4.500201E-02
7947,5.838969,3.306972,2.327853E-02,2.489234,4.393015E-02
7949,5.387932,3.132611,1.909469E-02,2.270486,4.111632E-02
7951,5.097976,3.008415,1.768681E-02,1.854555,3.860621E-02
7953,4.917763,2.975214,1.696098E-02,1.827429,3.692609E-02
7955,4.737551,2.942014,1.623515E-02,1.827962,3.322114E-02
7957,4.557338,2.908813,1.550932E-02,1.82309,2.981668E-02
7959,4.444631,2.89142,1.495801E-02,1.87888,3.109149E-02
7961,4.259052,2.671547,1.385156E-02,1.731451,2.638899E-02
7963,4.22168,2.331733,1.297228E-02,1.693879,2.593787E-02
7965,4.230722,2.41225,1.326992E-02,1.730121,0.0263305
7967,4.323751,2.506279,1.356739E-02,1.755364,2.919327E-02
7969,4.416943,2.548504,1.402883E-02,1.76916,2.977352E-02
7971,4.510137,2.591476,1.449027E-02,1.813844,0.0304813
7973,4.603332,2.634448,1.495171E-02,1.841705,3.211339E-02
7975,4.735529,2.868443,1.521597E-02,1.935741,3.353189E-02
7977,4.89115,2.930316,1.522797E-02,2.01136,3.386096E-02
7979,4.997801,2.953411,1.571325E-02,2.019383,3.407312E-02
7981,5.056026,2.976165,1.669564E-02,1.996556,3.422027E-02
7983,5.114252,2.998919,1.767803E-02,2.033662,3.426365E-02
7985,5.172477,3.021673,1.823531E-02,2.028413,3.435891E-02
7987,5.230703,3.044427,1.834794E-02,2.052975,3.445418E-02
7989,5.292605,3.119119,1.846936E-02,2.067567,3.664701E-02
7991,5.298402,3.132682,1.864734E-02,2.077719,3.724881E-02
7993,5.304199,3.146244,1.882532E-02,2.074416,3.735175E-02
7995,5.309997,3.159807,0.0190033,2.070214,3.720208E-02
7997,5.315794,3.173369,1.918128E-02,2.090029,0.0370524
7999,5.32159,3.186932,1.935926E-02,2.118326,3.700145E-02
8001,5.327428,3.2093,1.956647E-02,2.123405,3.895008E-02
8003,5.333306,3.224861,2.325665E-02,2.144961,3.974697E-02
8005,5.339285,3.236417,2.480036E-02,2.402956,3.987831E-02
8007,5.346364,3.241657,2.484018E-02,2.425968,4.479599E-02
8009,5.353443,3.246898,2.538635E-02,2.419332,4.674462E-02
8011,5.360522,3.252139,0.0264161,2.412695,4.748387E-02
8013,5.3676,3.337188,2.744586E-02,2.504893,4.773566E-02
8015,5.374693,3.386459,0.0301598,2.559471,4.982365E-02
8017,5.380831,3.388834,3.089367E-02,2.580284,5.278813E-02
8019,5.387023,3.358921,3.117247E-02,2.635483,5.247443E-02
8021,6.1984,3.329008,3.164202E-02,2.777927,5.444397E-02
8023,6.306736,3.357018,3.199904E-02,2.834441,5.740348E-02
8025,6.415895,3.368928,3.316354E-02,2.856603,0.0599893
8027,6.504794,3.382957,3.434063E-02,2.875988,6.062549E-02
8029,6.573432,3.399104,3.553032E-02,2.892597,0.0615686
8031,6.671039,3.447498,3.837097E-02,2.920434,6.313731E-02
8033,6.752561,3.464041,3.864926E-02,2.94791,6.351216E-02
8035,6.834083,3.480583,3.892756E-02,2.971419,6.388702E-02
8037,6.915605,3.497126,3.920585E-02,2.981313,6.461512E-02
8039,6.997127,3.513668,3.948413E-02,2.998015,6.588832E-02
8041,7.294763,3.537455,3.990536E-02,3.021708,6.849313E-02
8043,8.150512,3.568485,4.165542E-02,3.049457,0.0755489
8045,7.88408,3.487593,4.149621E-02,3.057486,7.556152E-02
8047,7.79531,3.489503,4.156724E-02,3.053302,7.638256E-02
8049,7.898103,3.41325,4.211092E-02,3.032855,7.548559E-02
8051,8.105014,3.447528,4.264942E-02,3.04964,7.735693E-02
8053,8.315187,3.482003,4.319693E-02,3.066425,7.979037E-02
8055,9.012095,3.583773,4.377401E-02,3.084292,8.924603E-02
8057,10.03627,3.63266,5.471189E-02,3.207272,0.1061048
8059,10.25923,3.938838,5.571148E-02,3.274431,0.1125161
8061,10.43618,4.025809,5.913617E-02,3.28437,0.1314865
8063,10.61167,4.32836,6.396453E-02,3.337402,0.1368739
8065,10.87891,4.556224,6.608707E-02,3.409162,0.1377181
8067,11.24282,4.628569,6.711452E-02,3.410461,0.1378007
8069,11.64708,4.632661,6.816341E-02,3.448726,0.1401803
8071,12.39772,4.640739,9.326117E-02,3.513885,0.1468193
8073,12.60235,4.629647,9.684929E-02,3.54828,0.1506187
8075,12.80698,4.627926,0.1004374,3.576497,0.1547911
8077,13.01161,4.626206,0.1040255,3.597697,0.1589636
8079,13.21624,4.624485,0.1076136,3.633747,0.1631361
8081,13.86282,4.624144,0.1148197,3.672712,0.1673085
8083,14.46158,4.660243,0.1192935,3.93662,0.1793829
8085,14.91476,4.814153,0.1235846,4.07832,0.2298096
8087,15.21893,4.848225,0.1267843,4.203159,0.2680207
8089,15.60731,4.867598,0.1337713,4.249653,0.2908396
8091,15.873,5.163352,0.1331418,4.479667,0.3016957
8093,16.11479,5.302073,0.1343314,4.533558,0.3182057
8095,16.33864,5.350634,0.1362949,4.613461,0.3404217
8097,16.65963,5.387863,0.1365632,4.676074,0.3582947
8099,17.06705,5.449341,0.1367615,4.780606,0.3678391
8101,17.46568,5.514246,0.1363603,4.850183,0.3706827
8103,19.07175,5.559093,0.1528866,5.040992,0.3771475
8105,19.75163,5.74617,0.1645529,5.245241,0.4073461
8107,20.0745,5.893771,0.2093973,5.368032,0.4716194
8109,20.4385,6.424352,0.21681,5.4568,0.5080265
8111,20.82863,6.688396,0.2235661,5.597447,0.5119393
8113,21.20881,6.693419,0.2296432,5.60946,0.5156636
8115,21.58898,6.698442,0.2357203,5.61832,0.5193878
8117,21.96916,6.703464,0.2417974,5.627178,0.5231121
8119,22.34934,6.708487,0.2478746,5.636037,0.5268363
8121,22.72952,6.735938,0.2539517,5.64993,0.5305605
8123,23.1097,6.809977,0.2600288,5.695893,0.5460966
8125,23.48987,6.884017,0.2661059,5.733406,0.5556287
8127,23.87005,6.91504,0.2721831,5.747016,0.546717
8129,24.6518,7.012814,0.2830823,5.780445,0.55706
8131,25.16666,7.033032,0.3791605,5.84544,0.5689341
8133,25.60041,7.053137,0.3849525,5.947524,0.6503927
8135,26.03569,7.150683,0.3907445,6.049603,0.6583467
8137,26.65009,7.170306,0.4091503,6.230386,0.665037
8139,27.23571,7.18337,0.4145412,6.279629,0.6708142
8141,27.82133,7.196434,0.4199321,6.325526,0.6765914
8143,28.40694,7.241902,0.4253229,6.371423,0.6823686
8145,29.11769,7.311171,0.4323238,6.410662,0.6960372
8147,30.12207,7.453025,0.441237,6.438499,0.7196178
8149,31.30024,7.594839,0.4519438,6.523001,0.8535666
8151,32.25499,7.662337,0.4626059,6.549102,0.8986186
8153,32.92122,7.728041,0.468127,6.597095,0.9054466
8155,33.58038,7.793745,0.473648,6.701565,0.9122745
8157,34.25141,7.859879,0.4968558,6.755584,0.9368306
8159,34.77143,8.225817,0.5287179,6.786285,0.9728858
8161,35.46675,8.569878,0.5480418,7.029937,0.9858866
8163,35.70838,8.587745,0.5716972,7.032588,0.9922887
8165,35.95365,8.60795,0.5970151,7.036275,0.9990255
8167,36.10676,8.621017,0.6190082,7.020544,1.005067
8169,36.2597,8.634085,0.6410354,7.02458,1.011189
8171,36.41265,8.647152,0.6448063,7.023814,1.01731
8173,36.56559,8.660218,0.6470842,7.003365,1.022596
8175,36.67953,8.672794,0.6460531,7.003341,1.038889
8177,36.77005,8.664751,0.649349,6.898039,1.036667
8179,36.90953,8.63203,0.65276,6.900875,1.03627
8181,37.09745,8.648339,0.6562863,6.904478,1.047491
8183,37.42905,8.662045,0.6597999,6.93379,1.053524
8185,37.90007,8.696668,0.6661389,7.021935,1.059703
8187,38.03764,8.730635,0.672478,7.064978,1.065878
8189,38.20821,8.76155,0.7047149,7.032599,1.070695
8191,38.42402,8.793991,0.7105366,7.060692,1.100822
8193,38.61467,8.826829,0.7141278,7.076986,1.126253
8195,38.8455,8.962861,0.717719,7.097445,1.128338
8197,39.14787,9.113793,0.7231732,7.125241,1.237513
8199,39.67851,9.40983,0.8096114,7.157395,1.29656
8201,40.14401,9.498502,0.8137509,7.242189,1.324575
8203,40.72631,9.591148,0.8195372,7.252509,1.355587
8205,41.42533,9.639711,0.8869731,7.210589,1.356706
8207,42.15576,9.674646,0.8945912,7.266581,1.385328
8209,42.83279,9.679807,0.9003831,7.301549,1.422114
8211,43.51204,9.685515,0.9176325,7.545274,1.433818
8213,43.75542,9.691367,0.9451327,7.618832,1.442335
8215,43.9988,9.696935,0.9681029,7.689134,1.448933
8217,44.24313,9.574381,0.9739444,7.652299,1.458099
8219,44.52812,9.616911,0.9546354,7.757601,1.485584
8221,43.99071,8.904314,0.9537715,7.848171,1.526996
8223,44.15633,8.906189,0.9528958,7.954844,1.481805
8225,45.28252,8.914058,0.9537293,8.07622,1.492786
8227,45.93418,8.923513,0.9577344,8.145887,1.572665
8229,46.57565,8.928083,0.9729632,8.281048,1.597076
8231,47.28764,9.269594,1.002421,8.508522,1.65213
8233,47.76992,9.78794,1.164035,8.630075,1.666234
8235,48.09546,9.930354,1.233896,9.15698,1.800867
8237,48.21001,10.19862,1.369141,9.29188,1.836054
8239,48.28908,10.79492,1.384006,9.559193,1.869555
8241,48.12868,10.87259,1.407039,9.555271,1.877276
8243,47.40951,10.94738,1.441849,9.407949,1.894663
8245,47.35011,11.02227,1.478122,9.460191,1.910683
8247,47.29072,11.09716,1.514395,9.512433,1.926703
8249,47.24846,11.51322,1.53626,9.577174,1.942722
8251,47.56347,11.63112,1.547669,9.634739,1.9587
8253,47.63512,11.76111,1.554569,9.665498,1.962633
8255,47.08244,11.74773,1.554989,9.553485,1.973328
8257,46.20847,11.69037,1.516595,9.387795,1.924379
8259,46.1357,11.69712,1.506122,9.354002,1.876781
8261,46.10893,11.45706,1.477429,9.31606,1.879082
8263,46.08363,11.03813,1.320732,9.301433,1.866295
8265,45.96658,11.0578,1.245384,9.273721,1.874555
8267,45.75286,11.07746,1.221849,9.186043,1.882814
8269,45.4988,11.09215,1.21079,9.155279,1.859579
8271,44.89835,11.10476,1.211205,9.120093,1.857424
8273,44.90238,11.12602,1.215036,9.18457,1.855469
8275,45.05293,11.14755,1.222283,9.184126,1.840535
8277,45.15646,11.16423,1.222704,9.18205,1.841858
8279,45.25999,11.18091,1.223126,9.179973,1.800822
8281,44.92158,11.19112,1.223547,8.954044,1.759793
8283,44.63098,11.16353,1.222166,8.746415,1.75331
8285,44.48597,10.7472,1.18909,8.607016,1.65793
8287,44.49033,10.7236,1.128404,8.559348,1.649097
8289,44.43331,10.70029,0.9704483,8.518882,1.604792
8291,44.58089,10.61488,0.9712134,8.655951,1.614235
8293,45.27596,10.71822,1.196091,8.711434,1.655163
8295,45.81532,10.97598,1.282679,8.60979,1.703926
8297,45.95501,11.20288,1.171764,8.682741,1.693324
8299,46.53674,11.24139,1.350861,8.95997,1.685419
8301,46.48877,11.20553,1.291389,8.900712,1.702299
8303,45.22007,10.78756,1.19647,8.879808,1.694097
8305,44.9098,9.969875,1.20948,8.753261,1.635004
8307,44.95653,9.713393,1.221443,8.632644,1.611145
8309,45.1245,9.608587,1.220325,8.690525,1.600092
8311,45.00319,9.559039,1.166717,8.58189,1.591013
8313,44.89181,9.514079,1.191489,8.550467,1.606346
8315,44.78043,9.654834,1.21626,8.520987,1.621249
8317,44.86086,9.879565,1.217413,8.570059,1.632488
8319,45.32624,9.994408,1.245624,8.736234,1.626995
8321,45.3661,10.21291,1.251428,8.911588,1.65258
8323,45.60157,10.41236,1.301887,9.00583,1.660201
8325,45.70272,11.25165,1.364722,9.344028,1.769713
8327,45.47071,11.53204,1.385364,9.530544,1.922231
8329,44.74533,11.49807,1.274945,9.547099,1.89421
8331,44.28684,11.50231,1.262451,9.542325,1.903085
8333,43.90946,11.53411,1.273292,9.552219,1.912178
8335,43.53056,11.56895,1.26177,9.572934,1.927695
8337,43.42039,11.66095,1.336166,9.643846,1.969217
8339,42.93029,11.71112,1.360311,9.682161,1.960038
8341,42.68819,11.76969,1.569751,9.801532,1.988695
8343,42.42589,11.97859,1.569397,9.88834,2.072108
8345,42.0041,12.2331,1.551461,10.0601,2.226449
8347,41.12384,12.42651,1.524056,10.08663,2.222866
8349,40.06978,12.50061,1.406447,10.04175,2.205896
8351,39.23915,12.46526,1.405134,10.11576,2.226835
8353,38.70804,12.47747,1.434831,10.18525,2.260033
8355,38.19717,12.51284,1.466329,10.33114,2.280483
8357,38.14952,12.74924,1.667147,10.61463,2.339581
8359,38.21041,12.83953,1.692767,10.62026,2.355344
8361,37.78141,12.51529,1.702775,10.49539,2.397044
8363,37.67587,12.57561,1.839382,10.66748,2.41233
8365,37.56707,12.63594,1.892506,10.54308,2.440049
8367,37.44146,12.73856,1.901345,10.57439,2.467885
8369,37.31585,12.76127,1.910184,10.6057,2.495722
8371,37.469,12.81479,1.918203,10.7303,2.50636
8373,37.34093,12.81397,1.913886,10.81131,2.484272
8375,37.21288,12.81314,1.909569,10.83534,2.462184
8377,37.08481,12.81232,1.905252,10.82397,2.440096
8379,36.95675,12.81149,1.900935,10.81261,2.421124
8381,36.82869,12.81067,1.89449,10.83922,2.422463
8383,36.81789,12.82997,1.896233,10.91387,2.495521
8385,36.54724,12.82471,1.895423,11.10511,2.545104
8387,36.86521,13.02407,1.96895,11.26469,2.736789
8389,37.03403,13.4268,2.278084,11.45973,2.755612
8391,36.91293,13.52058,2.129944,11.60817,2.790896
8393,36.74022,13.69731,2.121047,11.60627,2.813709
8395,36.51837,13.71838,2.009162,11.60437,2.836523
8397,36.22493,13.62772,1.938767,11.35686,2.859389
8399,35.70315,13.62761,1.931476,11.39718,2.868507
8401,35.24776,13.62542,1.924185,11.35612,2.875678
8403,34.67448,13.62239,1.916802,11.32064,2.872128
8405,33.98428,13.61852,1.909327,11.42482,2.868255
8407,33.34934,13.63558,1.904078,11.5973,2.949885
8409,33.00055,14.18016,2.019352,11.86225,2.939146
8411,32.67854,14.33363,2.139043,11.93176,2.995966
8413,32.49155,14.32456,2.26959,11.92232,2.971696
8415,32.31006,14.30251,2.2681,11.91121,2.935489
8417,32.12858,14.28056,2.266609,11.9001,2.923164
8419,31.90627,14.05046,2.264771,11.86578,2.83762
8421,31.71481,14.20648,2.271504,11.81985,2.895909
8423,31.56881,14.18598,2.243641,11.83341,2.929837
8425,30.42808,14.12685,2.183652,11.82171,2.927218
8427,29.78214,14.05616,2.134675,11.82195,2.796101
8429,29.23403,13.98802,2.148206,11.84504,2.892563
8431,28.61594,14.01198,2.05075,11.92416,2.886335
8433,28.51567,13.83229,1.863243,11.83272,2.784611
8435,29.02957,13.74949,1.752915,11.83555,2.590652
8437,29.66607,13.88615,1.734693,12.07855,2.770963
8439,29.97153,14.02748,1.780745,12.31978,2.790044
8441,30.13119,14.29204,1.800399,12.37778,2.769584
8443,30.3571,14.80811,1.824068,12.58949,2.815319
8445,30.91549,15.15982,1.954177,12.94279,2.886367
8447,31.36099,15.58153,2.029032,12.95553,2.965151
8449,31.37719,15.82118,2.043519,13.00349,3.069182
8451,31.03612,16.01535,2.095355,12.99077,3.179134
8453,31.25183,16.11206,2.206984,13.30881,3.453296
8455,31.29361,16.6017,2.347115,13.46462,3.615696
8457,31.21394,16.88515,2.381424,13.48091,3.724603
8459,31.13428,16.97077,2.415734,13.4972,3.751882
8461,31.10678,17.10606,2.481961,14.18547,3.813908
8463,30.99642,17.25499,2.506617,14.21185,3.823556
8465,30.88606,17.40392,2.531274,14.23613,3.859394
8467,30.7757,17.55285,2.55593,14.2604,3.861064
8469,30.66534,17.70179,2.580586,14.28467,3.862021
8471,30.55498,17.85072,2.605243,14.28459,3.862978
8473,30.46203,18.08632,2.757023,14.30637,3.999105
8475,30.49862,18.2382,3.085258,14.617,4.186346
8477,30.23451,18.24944,3.108748,14.6477,4.189938
8479,29.9704,18.26069,3.132238,14.69828,4.176754
8481,29.70629,18.27193,3.155728,14.74052,4.175718
8483,29.44218,18.28318,3.179218,14.78276,4.20934
8485,29.24282,18.70733,3.278944,14.94776,4.264804
8487,29.25265,19.10435,3.685081,15.38619,4.3495
8489,29.18465,19.1621,3.898424,15.96846,4.613802
8491,29.06789,19.79628,4.116047,16.48749,4.907547
8493,28.59442,20.56498,4.284493,16.7669,5.4196
8495,28.36512,20.31185,3.879437,17.0903,5.613876
8497,28.0762,20.28075,3.891655,17.20192,5.657754
8499,27.14262,20.11583,3.90218,17.19893,5.476453
8501,26.83525,20.11698,3.939419,17.21362,5.704537
8503,26.53004,20.11836,3.960094,17.21045,5.815565
8505,26.22357,20.12564,3.976617,17.33472,5.873794
8507,26.10916,20.25307,4.003794,17.60673,5.918893
8509,25.94548,20.61204,4.363898,18.15444,6.163544
8511,26.13782,20.93819,4.960705,18.63829,6.306603
8513,26.13938,21.77839,5.05353,18.77864,6.582506
8515,25.98661,21.78566,5.186714,18.91896,6.804293
8517,25.7665,22.64708,5.197631,19.22623,6.873791
8519,25.0286,22.65849,4.648259,19.28122,6.935624
8521,24.72013,22.7306,4.658397,19.44752,7.099017
8523,24.2316,22.75813,4.724796,19.48747,7.140753
8525,24.08696,23.29797,5.148334,19.61965,7.328698
8527,24.15042,23.99018,5.645845,20.31988,7.782012
8529,24.2482,25.21601,6.365132,20.63683,8.059934
8531,24.2619,25.42802,6.832594,20.86266,8.221107
8533,24.44159,25.67479,6.916273,21.37257,8.419939
8535,24.61925,25.94139,7.114063,22.27144,8.902376
8537,24.36481,26.87172,7.167617,22.55099,9.383388
8539,24.68478,27.57708,7.363291,23.33862,9.654288
8541,24.50335,27.64892,7.4895,23.65601,9.873231
8543,24.32152,27.70459,7.69271,23.85199,9.760852
8545,24.16301,27.85885,7.918946,24.03416,9.724217
8547,24.58968,28.13647,8.556464,24.28687,9.917478
8549,24.82336,28.21523,8.674298,24.465,10.20822
8551,25.2688,28.32685,8.72119,25.27545,10.48696
8553,25.40233,28.15945,8.747549,25.5142,10.59508
8555,25.53013,27.97453,8.777754,25.57177,10.62775
8557,25.30081,27.59198,8.903552,25.57005,10.78712
8559,25.56287,27.23995,8.934647,25.56638,10.69174
8561,25.91373,27.2712,8.974339,25.78678,10.64604
8563,26.08925,27.51877,8.934073,25.91193,10.8092
8565,26.12883,27.62898,8.878076,25.88682,11.06504
8567,26.1934,27.69649,8.845448,25.79025,11.0813
8569,26.48198,27.99636,8.936443,25.94721,11.21412
8571,26.1709,28.52524,9.137425,26.04642,11.27617
8573,26.05564,28.90625,9.635532,26.04684,11.28681
8575,25.92482,29.01914,9.638807,26.05623,11.28825
8577,25.794,29.13204,9.642083,26.06562,11.2897
8579,25.66319,29.24494,9.645358,26.07501,11.31027
8581,25.53237,29.27359,9.648633,26.0844,11.33188
8583,25.1406,28.42263,9.621227,26.08491,11.31521
8585,24.86926,28.22719,9.491201,26.08859,11.32264
8587,24.34276,28.03281,9.223936,25.96645,11.2626
8589,24.17161,28.0933,9.65908,26.08104,11.17583
8591,24.49341,29.23375,9.817108,26.1999,11.30011
8593,24.66507,29.51481,9.906482,26.39514,11.45123
8595,24.75368,29.51237,9.915132,26.38098,11.45422
8597,24.71196,29.50992,9.911492,26.36683,11.43347
8599,24.6703,29.50748,9.906043,26.35266,11.42202
8601,24.62736,29.50504,9.904213,26.3505,11.41778
8603,24.58547,29.50255,9.896722,26.36439,11.41353
8605,24.54367,29.50006,9.887877,26.32544,11.40928
8607,24.41409,29.30995,9.870361,26.23552,11.36768
8609,24.05179,28.88982,9.852117,26.01743,11.15349
8611,23.66047,28.61929,9.82912,25.94205,11.12827
8613,23.57,28.55141,9.82282,25.92253,11.11238
8615,23.47402,28.44129,9.772444,25.90223,11.09663
8617,23.37804,28.33116,9.712818,25.72961,11.08087
8619,23.28217,28.22104,9.653193,25.54144,11.0595
8621,23.17267,28.00729,9.14791,25.49368,11.05464
8623,23.0177,27.92319,9.108913,25.49513,10.95252
8625,22.8961,27.87023,9.069925,25.49579,10.8872
8627,22.77449,27.81726,9.030937,25.49644,10.84127
8629,22.58548,27.76659,8.99194,25.48599,10.82903
8631,22.36698,27.71799,8.928321,25.43353,10.81465
8633,21.87646,27.50969,8.879141,25.23901,10.79624
8635,20.9285,27.35502,8.830688,25.04915,10.53257
8637,20.06892,27.07038,8.785154,24.65151,10.01593
8639,19.57588,26.9171,8.774673,23.90504,9.995433
8641,19.25198,26.75298,8.766762,23.75587,9.879071
8643,18.8625,26.57611,8.715864,23.50395,9.835616
8645,18.14055,26.05306,8.543374,23.12286,9.771921
8647,17.53147,25.75691,8.143749,22.94986,9.477489
8649,17.33456,25.62633,8.041616,22.92496,9.407267
8651,17.13766,25.49576,7.939484,22.89147,9.367826
8653,16.62407,25.22205,7.782406,22.59523,9.260321
8655,16.422,24.80685,7.684978,22.42535,9.08674
8657,16.33542,24.52303,7.605268,22.28215,9.012764
8659,16.24884,24.23921,7.473182,22.13896,8.938787
8661,16.11009,24.06603,7.049914,21.82269,8.851092
8663,16.05421,24.00613,7.01913,21.77261,8.833143
8665,15.99832,23.94624,6.988347,21.72253,8.802409
8667,15.94244,23.88634,6.957562,21.67245,8.771676
8669,15.88655,23.82644,6.926779,21.62237,8.740942
8671,15.83066,23.80882,6.895995,21.57229,8.710209
8673,15.6989,23.78396,6.855593,21.49897,8.555516
8675,15.38197,23.67283,6.546576,20.95115,8.417851
8677,15.78194,23.84069,6.555223,21.0481,8.549148
8679,15.87087,24.4214,6.590686,21.4128,8.592113
8681,16.156,24.67931,6.993497,21.40262,9.087976
8683,16.27018,24.7813,7.101761,21.82439,9.306349
8685,16.27018,24.57335,7.089522,21.48854,9.319653
8687,16.06061,24.17218,7.016826,21.27211,9.224858
8689,16.11557,23.79531,7.089277,21.19905,9.034188
8691,16.03905,23.48566,7.050769,21.32686,8.861053
8693,15.83124,23.31223,6.649276,21.07444,8.504848
8695,15.32653,23.23721,6.654536,20.99669,8.276494
8697,15.18514,23.4015,6.693751,20.79864,8.307379
8699,15.14548,23.62665,6.726834,21.6053,8.373299
8701,15.0911,23.63909,6.756532,21.47713,8.358558
8703,15.02184,23.55476,6.775963,21.3421,8.267142
8705,14.95758,23.49274,6.807911,21.36264,8.283817
8707,14.71049,23.05258,6.82804,21.3005,8.206259
8709,14.35618,22.88593,6.793251,21.16945,7.862153
8711,13.97014,22.77183,6.559988,20.90873,7.594256
8713,13.70217,22.57806,6.364471,20.3699,7.432575
8715,13.58853,22.27944,6.167782,19.99116,7.261702
8717,13.35043,21.94518,5.918949,19.81944,7.063992
8719,13.24517,21.86184,5.843183,19.72551,7.062304
8721,13.13601,21.7819,5.786984,19.49298,7.056393
8723,13.01129,21.26064,5.69333,19.24961,7.045685
8725,12.67699,20.60432,5.607974,18.4741,6.671351
8727,12.46776,19.73027,5.421504,18.11983,6.366179
8729,12.42597,19.16013,5.303967,17.82163,6.446667
8731,12.37262,18.19391,5.208871,17.568,6.339446
8733,12.15329,17.78339,4.781684,16.66139,6.020599
8735,11.93598,17.49443,4.70596,15.90907,5.893938
8737,11.7029,16.94912,4.515782,15.69681,5.62526
8739,11.30415,16.52985,4.043462,15.08158,4.891634
8741,11.15878,16.44323,3.929847,14.92723,4.707527
8743,11.03402,16.43359,3.716133,14.56896,4.521799
8745,10.92029,16.37885,3.477759,14.36586,4.387938
8747,10.62238,15.60136,3.2376,14.28872,4.278783
8749,10.7467,15.48528,3.153126,14.12529,4.242881
8751,10.26647,15.83508,3.156472,14.17587,4.232502
8753,10.1588,15.92599,3.188292,14.23138,4.398805
8755,10.00343,15.53472,3.090659,14.13112,4.297664
8757,9.64254,15.90418,3.118337,13.85657,4.120062
8759,8.720315,15.80282,3.115787,13.50404,4.005619
8761,8.056028,15.22128,3.070887,13.39302,3.790617
8763,7.697708,14.85823,2.986529,13.05763,3.696507
8765,7.475321,14.79909,2.960901,12.87149,3.634547
8767,7.252934,14.73996,2.935272,12.7934,3.56723
8769,6.806536,14.19377,2.68481,12.41033,3.364156
8771,6.681032,13.72363,2.440467,12.30901,3.274619
8773,6.640929,13.56785,2.369917,12.10737,3.242516
8775,6.616379,13.52604,2.304803,12.07041,3.218964
8777,6.591828,13.51634,2.239689,12.01402,3.195413
8779,6.567278,13.57498,2.174575,11.95763,3.171861
8781,6.542728,13.63362,2.109461,11.90125,3.148309
8783,6.518178,13.69226,2.044347,11.84486,3.124758
8785,6.493629,13.7509,1.979233,11.78847,3.101206
8787,6.469079,13.80954,1.914119,11.73209,3.032837
8789,6.201645,13.53182,1.791847,11.55575,2.960667
8791,5.751018,12.69848,1.375083,11.12235,2.737094
8793,5.527282,12.43815,1.36586,10.48882,2.516108
8795,5.395782,12.77267,1.382123,10.70088,2.533295
8797,5.394977,12.99152,1.402378,10.70684,2.59629
8799,5.394183,13.00941,1.409699,10.71138,2.616977
8801,5.393388,13.02729,1.417021,10.71591,2.635512
8803,5.392593,13.04517,1.424342,10.72045,2.635422
8805,5.391798,13.06305,1.431663,10.72499,2.679036
8807,5.391003,13.08094,1.438984,10.72952,2.699723
8809,5.390209,13.09882,1.446306,10.74689,2.725403
8811,5.389414,13.1167,1.453627,10.77974,2.741096
8813,5.389234,13.1488,1.478924,10.89647,2.826662
8815,5.390522,13.18526,1.496912,11.28012,2.825972
8817,5.392236,13.23493,1.498987,11.31412,2.977854
8819,5.389949,13.25103,1.499584,11.31256,2.986872
8821,5.387662,13.26713,1.500182,11.311,2.982968
8823,5.385376,13.28322,1.500779,11.30944,2.979064
8825,5.383089,13.29932,1.506099,11.32374,2.975159
8827,5.380802,13.31542,1.525988,11.34214,2.971255
8829,5.378515,13.33151,1.545877,11.36053,2.967351
8831,5.376228,13.34761,1.565766,11.37892,2.963447
8833,5.373941,13.36371,1.585655,11.38866,2.959543
8835,5.371655,13.3798,1.580478,11.38768,2.955639
8837,5.369368,13.3959,1.574187,11.38671,2.964213
8839,5.367081,13.41199,1.567896,11.38573,3.005072
8841,5.364794,13.42809,1.561605,11.38476,3.005039
8843,5.362507,13.44419,1.555314,11.38378,3.005007
8845,5.36022,13.46028,1.549023,11.38281,3.004974
